latitude,longitude,wind_speed_m_s,air_density_kg_m3,temperature_c,humidity_pct,pressure_hpa,elevation_m,wind_generation_mw
18.55656,83.45043,4.12,1.131,27.35,62.71,975.56,316.96,0.0564
26.77062,87.21421,4.91,1.0452,25.58,77.19,896.3,1118.36,0.1375
11.23413,81.59456,2.92,1.0722,21.46,76.17,906.78,952.09,0.0
14.04221,84.67925,3.65,0.9819,21.58,57.35,830.68,1617.74,0.0161
8.16482,83.60553,0.59,1.0068,19.23,72.97,845.0,1561.03,0.0392
20.06551,69.63999,4.21,1.1174,19.03,87.0,937.16,662.18,0.0447
21.32436,71.45633,4.0,1.1376,25.92,75.06,976.61,332.89,0.0275
19.44473,87.93093,2.88,1.1684,27.2,74.95,1007.36,74.18,0.0
12.76548,87.58454,3.31,1.0451,21.82,64.49,884.91,1184.31,0.0439
13.42152,77.14165,2.19,0.9706,16.09,73.31,805.84,1874.74,0.0047
17.7549,78.01001,6.42,1.1334,27.63,58.29,978.57,284.0,0.4095
8.02025,71.13619,3.5,1.0999,15.51,67.06,911.38,921.96,0.0
22.12263,78.92732,4.52,0.9817,13.32,77.3,807.24,1852.7,0.048
11.66503,87.26001,4.0,1.0358,22.89,59.7,880.19,1194.16,0.0554
8.55358,82.05566,1.74,1.0071,6.51,70.08,808.42,1877.86,0.0
11.56476,69.09916,6.33,1.0331,15.94,74.62,857.31,1446.84,0.327
15.17667,85.6314,5.41,1.1232,20.07,67.91,945.41,546.44,0.1807
14.64803,73.40573,7.35,1.0082,25.16,53.99,863.28,1371.73,0.6197
26.18895,76.88491,4.86,1.0025,16.75,76.31,834.22,1627.5,0.1391
20.97935,80.6627,4.86,1.0283,15.63,54.78,852.37,1443.26,0.1371
14.36746,71.91628,5.88,0.9917,16.71,85.16,825.11,1699.22,0.2584
26.69068,70.98453,7.29,1.079,31.68,38.92,944.15,516.45,0.5918
16.7334,82.95142,1.77,1.1057,25.91,72.86,949.2,469.79,0.0111
12.26894,83.16709,3.6,1.1377,20.37,83.35,958.55,451.66,0.0444
21.73506,77.69165,2.87,1.0421,21.53,74.67,881.49,1219.24,0.0
12.00875,70.28056,3.85,1.1179,25.68,81.31,958.92,469.74,0.0444
13.56931,75.61943,2.79,1.0097,20.2,67.25,850.2,1506.4,0.0
14.27345,76.73013,6.41,1.1553,28.25,65.74,999.53,84.73,0.4044
9.24132,73.84629,0.67,1.077,27.54,62.37,929.56,768.15,0.0325
27.47935,84.05201,6.08,1.1417,31.7,73.09,999.09,88.19,0.3528
24.45171,71.61625,3.38,1.1452,21.48,72.22,968.56,388.34,0.0447
8.11301,72.29068,8.96,1.0828,26.67,71.69,931.9,758.39,1.1035
13.28984,79.01915,7.31,1.1217,32.06,43.39,982.71,284.27,0.5708
24.70636,78.32878,4.93,1.1571,31.18,65.04,1010.82,57.44,0.1507
18.05379,70.50637,2.71,1.0643,27.61,55.89,918.81,827.03,0.0
14.19321,78.41037,7.07,1.0439,24.13,76.94,890.83,1020.27,0.5126
12.61198,68.98485,1.27,0.9487,24.21,53.09,809.83,1780.1,0.0
16.71512,79.34242,3.62,1.1272,23.62,66.85,960.28,458.13,0.0353
25.41451,84.65843,4.68,1.0703,26.81,83.34,921.59,834.52,0.1423
17.98681,75.70555,2.97,1.0356,22.28,73.61,878.19,1150.33,0.0
21.10028,78.46894,1.91,0.9883,19.29,66.53,829.6,1701.25,0.0142
16.73497,69.08154,1.91,1.0722,25.0,63.9,917.65,853.03,0.0459
27.08079,87.86716,4.07,1.0207,22.87,58.22,867.31,1248.25,0.036
18.25079,84.97245,6.31,1.0605,26.33,75.11,911.67,858.78,0.3414
25.05478,85.9152,3.76,1.0256,17.3,71.27,855.12,1446.56,0.055
23.98228,86.10273,3.39,0.9613,22.46,78.6,815.7,1858.3,0.045
19.86728,73.38956,2.7,1.1599,20.41,55.05,977.45,272.5,0.0074
17.05935,84.44441,1.54,1.0357,12.81,69.65,850.19,1470.79,0.0036
27.96187,87.30791,3.54,1.0892,13.49,96.05,896.16,1106.54,0.0
24.85761,84.4318,4.3,1.135,21.2,62.24,958.94,384.58,0.0896
9.83334,74.39066,3.6,1.0909,22.5,63.93,925.81,831.29,0.0
10.96949,81.65126,0.5,1.1709,28.67,73.02,1014.45,50.9,0.0004
17.05197,75.36408,7.23,1.1518,24.48,73.82,984.07,266.89,0.5701
16.74459,72.77362,5.86,1.0628,16.58,61.45,883.91,1126.78,0.3221
21.85242,68.64725,4.5,1.0918,29.43,72.76,948.3,544.24,0.067
17.91599,72.84477,4.64,1.054,18.61,60.9,882.76,1166.05,0.1185
11.20066,81.22089,7.43,0.9897,23.22,69.25,842.0,1625.29,0.608
13.8299,75.10411,1.74,0.9773,24.36,76.02,834.65,1653.05,0.0256
10.8581,84.43783,2.66,1.0944,23.74,56.9,932.64,619.94,0.0
18.55289,85.07188,5.88,1.0834,24.47,73.76,925.55,795.33,0.2721
11.08366,87.46164,6.34,1.1033,14.3,88.64,910.38,880.33,0.3685
14.50478,69.07023,3.73,0.9538,19.8,78.59,802.08,1956.05,0.0406
21.44579,87.34397,3.45,1.0353,22.9,75.14,879.82,1151.34,0.058
24.79416,77.56114,2.65,1.0024,15.53,54.1,830.68,1698.4,0.0103
24.90672,69.95989,2.75,1.0365,18.42,89.11,867.5,1347.52,0.0738
23.12182,75.94788,4.51,1.0774,25.3,78.98,923.04,751.7,0.1136
14.91392,79.48992,2.47,0.9852,17.55,78.65,822.08,1716.44,0.0
16.33564,73.65952,3.57,1.0288,20.78,52.26,867.98,1313.34,0.0379
26.44881,69.39721,4.47,1.0926,27.79,76.98,943.86,561.74,0.094
9.35133,86.49241,0.5,1.0167,34.08,56.12,896.64,1004.49,0.0
12.79104,72.2013,3.1,1.0669,34.89,53.81,943.35,569.09,0.0431
16.30926,80.83884,11.05,1.0106,16.67,77.9,840.76,1571.52,2.1121
13.3854,86.48265,4.98,1.0843,22.15,73.41,919.15,726.75,0.117
12.08269,68.39891,6.27,1.079,24.61,55.54,922.24,740.94,0.396
26.16601,81.1821,0.9,1.1591,23.11,65.74,985.68,272.86,0.0116
25.35225,71.13434,6.38,0.9815,13.77,84.16,808.38,1910.92,0.3976
19.15639,77.47637,6.59,1.0426,14.81,76.21,861.77,1291.31,0.4434
27.51488,71.98179,6.02,1.0613,21.17,56.42,896.67,1025.81,0.3384
21.43948,79.93077,8.07,1.1036,34.04,67.18,973.12,314.23,0.8447
24.01562,73.85406,1.85,1.0907,31.22,57.28,952.89,514.31,0.0117
10.88648,75.29266,5.19,1.1235,18.8,75.18,941.57,676.04,0.2008
8.82075,87.05047,7.6,1.104,28.02,82.76,954.43,441.96,0.6757
24.84048,81.0531,2.13,1.0254,14.71,81.05,847.27,1472.5,0.0
27.45573,68.69972,2.64,1.0828,32.85,72.82,951.14,588.27,0.0
13.52017,85.90641,4.68,1.1519,24.6,71.57,984.49,304.08,0.1294
15.75654,74.44829,3.79,1.0239,12.38,64.91,839.17,1559.91,0.0423
27.30663,78.82734,6.58,1.0456,23.11,93.52,889.21,1069.38,0.374
17.29047,77.44503,4.45,1.0725,26.59,71.16,922.82,774.55,0.0877
25.96808,83.14839,2.84,0.9973,10.01,68.43,810.65,1908.56,0.0531
26.42269,75.31948,5.58,1.0404,18.86,55.49,872.07,1280.07,0.2408
20.35893,78.32579,5.93,1.0476,28.47,70.69,907.04,969.86,0.2491
9.82356,76.44218,4.93,1.1106,22.85,58.8,943.64,598.15,0.143
17.80159,74.07821,2.33,0.9713,23.52,70.47,827.15,1671.48,0.0015
20.47168,79.22659,4.16,1.1163,25.6,68.67,957.27,502.41,0.0898
23.0504,84.63082,4.34,1.1482,28.76,72.78,995.03,104.05,0.1098
15.81021,77.91947,6.98,1.0562,15.92,62.61,876.41,1256.51,0.4903
22.49833,81.76546,9.27,1.1472,28.98,61.85,994.92,103.56,1.225
12.7674,78.40328,5.24,1.0041,22.65,68.07,852.61,1410.85,0.1902
15.03666,82.96874,2.94,1.0407,11.49,80.38,850.32,1473.28,0.0278
18.63593,77.38568,2.21,1.1063,30.03,66.75,962.75,393.59,0.0
9.82677,80.50464,4.84,1.1209,32.02,75.32,981.86,215.82,0.1508
9.38526,85.3921,5.34,1.1546,23.64,70.75,983.63,265.23,0.2128
24.23518,77.96692,4.15,0.9896,18.68,53.47,829.0,1663.43,0.1017
25.57928,70.89682,4.0,1.178,25.86,54.26,1011.08,31.41,0.075
24.34831,79.54577,1.27,1.0282,26.59,62.49,884.64,1102.56,0.0
16.71434,72.24373,4.03,1.0962,29.67,88.28,952.86,521.58,0.0312
24.26231,73.74174,7.72,1.0074,22.63,68.59,855.37,1400.15,0.6774
16.81072,80.12507,4.08,1.0231,18.58,85.59,856.74,1504.4,0.0588
13.97267,69.24118,4.6,1.1234,26.46,61.66,966.15,387.95,0.0974
9.82263,80.66396,5.52,0.9773,20.54,51.76,823.9,1717.95,0.2634
13.75495,80.27374,1.89,1.172,27.6,84.96,1011.82,20.26,0.0
20.67046,86.43711,3.71,1.05,23.69,86.22,894.69,1025.46,0.0485
21.68985,82.25211,1.36,0.9522,24.64,62.88,813.99,1756.26,0.0068
23.7328,68.98897,4.39,1.1283,33.14,63.8,992.01,140.01,0.0563
14.26392,76.47482,6.44,1.0389,31.19,66.58,907.61,985.95,0.3849
8.28784,79.18324,2.44,0.9641,20.57,51.38,812.84,1922.31,0.0239
15.63528,80.32607,4.12,1.0473,19.03,58.37,878.34,1194.4,0.1075
16.34278,81.47616,5.54,0.9642,17.81,65.91,805.32,1955.41,0.2218
16.61301,68.90893,6.93,1.0931,18.78,67.5,915.98,862.23,0.4612
23.0619,73.42182,2.98,0.9978,20.97,75.85,842.41,1494.86,0.0
23.61033,80.34499,1.79,1.0709,23.85,79.57,912.97,908.44,0.0
15.12964,76.5862,2.6,1.1257,18.82,68.06,943.48,658.37,0.0242
17.84452,79.3135,4.75,1.0301,19.97,71.75,866.71,1311.4,0.0865
20.42777,84.35495,3.11,1.1221,27.51,40.55,968.39,415.38,0.0213
8.77344,85.34095,2.37,0.9874,16.85,84.35,821.93,1838.86,0.0
8.16805,86.96406,2.29,1.1714,26.42,52.15,1007.28,35.04,0.0018
15.13354,85.02545,6.02,1.1119,18.52,72.17,930.9,715.15,0.2653
22.30026,72.91813,0.5,0.9652,24.29,63.48,824.1,1672.29,0.0
26.09788,76.94081,9.99,1.0816,29.27,69.82,938.9,661.24,1.5481
22.09256,81.14912,6.11,1.0202,18.93,67.21,855.36,1478.58,0.3299
13.64992,84.83622,7.59,0.987,19.68,57.95,829.62,1690.95,0.6569
8.19802,83.68097,5.63,0.9873,14.26,73.73,814.57,1835.32,0.19
20.24381,76.29465,4.9,1.0544,19.7,60.26,886.38,1182.06,0.1318
9.41263,68.73985,8.28,1.1495,23.55,71.4,978.98,274.92,0.9296
27.36851,77.06932,6.45,1.0314,26.39,73.36,886.8,1134.63,0.4119
25.37072,76.72226,4.31,1.0153,23.55,63.08,864.73,1348.49,0.1103
10.64941,85.84159,1.83,1.1153,28.46,65.92,965.6,461.42,0.0061
20.95272,82.56106,8.13,1.1155,23.56,68.25,950.04,549.57,0.7517
12.0242,85.18091,3.87,1.0586,28.12,57.93,915.48,828.7,0.0543
20.7777,85.96976,5.31,1.1164,21.21,59.88,943.32,543.37,0.1977
15.38428,78.99217,5.15,1.01,11.96,59.84,826.63,1692.78,0.1421
23.42343,78.03486,5.96,1.0366,18.93,90.37,869.1,1339.53,0.2643
26.20025,77.27012,5.15,1.0924,29.13,49.52,947.84,589.69,0.1801
21.93524,81.73339,6.41,1.002,21.63,83.47,847.89,1528.18,0.3372
22.9692,74.10944,8.28,0.9664,17.16,75.6,805.31,1910.4,0.8706
18.09358,81.51905,1.15,1.1792,22.66,61.08,1001.3,124.74,0.0072
27.32943,80.09078,2.32,0.9782,17.77,74.5,816.84,1876.22,0.0
11.64687,74.50138,1.67,0.972,16.32,69.04,807.65,1888.75,0.0152
20.40611,73.52561,2.67,1.0564,19.18,72.27,886.49,1198.62,0.0
16.62435,84.19427,3.73,1.0668,18.48,63.65,893.08,995.89,0.0146
13.76931,82.3707,4.05,0.9913,20.37,68.43,835.21,1666.14,0.0447
20.68327,69.65702,5.09,1.1511,25.94,31.58,988.27,108.88,0.1954
24.38006,74.25002,2.18,1.1259,28.86,68.42,976.07,322.33,0.0
17.81933,72.41687,7.7,1.1152,31.73,61.28,976.0,298.87,0.6925
12.94534,71.68896,5.54,0.9849,11.56,94.61,804.92,1965.26,0.2196
23.56364,83.91567,2.34,1.0252,17.71,74.55,855.92,1463.87,0.0304
16.27857,75.57845,1.18,1.0078,21.37,79.33,852.01,1421.78,0.0094
17.76092,77.21383,5.2,0.9489,26.94,69.52,817.38,1815.79,0.1609
9.38352,69.4465,11.15,1.1376,30.83,82.09,992.59,186.62,2.183
17.26021,69.14062,0.5,1.1497,20.84,60.8,970.19,346.23,0.0186
25.76359,74.20836,1.44,0.9799,16.83,69.02,815.66,1767.78,0.0226
10.91525,73.58977,3.96,1.0695,18.16,63.7,894.33,1066.48,0.0314
23.68464,70.05621,7.47,1.1085,26.6,37.54,953.79,514.44,0.6109
22.78275,78.58817,1.98,1.0756,18.0,35.62,898.91,1006.34,0.0188
19.74568,75.45427,1.95,1.1533,25.61,73.56,989.09,196.33,0.0127
21.31877,68.15117,7.34,1.0304,17.16,76.6,858.66,1390.96,0.5894
19.38927,76.6097,6.18,0.9717,14.76,60.18,803.08,1939.41,0.2985
23.68019,71.37111,8.06,1.1048,22.76,75.28,938.42,679.8,0.7235
27.82453,71.12282,3.17,1.0471,18.46,66.3,876.5,1240.87,0.0126
20.99199,73.35368,4.03,1.099,17.13,59.73,915.78,837.05,0.0641
24.19771,73.06218,3.23,1.0688,20.92,69.11,902.21,1020.88,0.0272
11.14988,79.48651,7.65,1.0283,25.03,53.44,880.18,1189.76,0.6787
25.94061,87.68183,2.68,1.0244,20.88,56.51,864.59,1277.55,0.0
15.23247,79.6889,3.61,1.0,12.36,84.1,819.54,1790.14,0.0432
9.10698,76.67029,3.87,1.1932,20.43,73.88,1005.57,38.22,0.0531
17.73689,68.12937,7.21,1.0552,16.93,79.07,878.63,1225.51,0.5723
24.92583,78.66335,5.25,1.081,29.2,89.66,938.17,610.33,0.1692
13.47634,77.08939,1.23,1.1106,30.24,62.56,967.25,412.5,0.0566
21.65129,80.37142,3.66,1.0281,19.4,71.65,863.38,1378.62,0.01
8.25537,86.17492,1.32,1.1151,23.66,79.95,950.06,559.45,0.0
17.92301,68.18536,8.13,1.1185,23.98,75.15,953.98,528.22,0.8276
13.68176,77.67257,7.36,1.0103,21.43,69.4,854.3,1549.58,0.6197
24.62035,68.69683,5.42,0.9989,16.37,72.38,830.13,1701.93,0.2019
12.45364,82.07377,3.08,1.0833,24.29,67.23,924.92,760.67,0.0
26.25593,74.38549,1.66,1.1873,20.65,67.19,1001.34,54.63,0.0
16.79819,80.0804,4.76,1.1066,24.83,63.14,946.56,598.03,0.1018
22.95059,87.18174,3.09,1.0938,16.44,69.73,909.21,935.45,0.0
19.50908,73.56656,1.98,1.0718,21.18,61.69,905.56,959.45,0.0
26.74321,71.69196,0.5,1.0594,26.44,70.5,911.02,891.23,0.004
21.66133,77.51461,4.0,1.0442,16.0,77.51,866.7,1319.0,0.0418
27.77481,77.22425,6.12,0.9475,24.84,65.51,810.51,1806.21,0.3478
23.99007,81.60686,2.23,1.1199,28.99,59.21,971.27,363.55,0.0
8.35171,80.84197,4.21,1.0502,18.03,62.93,877.81,1204.31,0.123
21.12176,80.12895,2.59,1.0078,21.62,69.73,852.76,1501.1,0.0
10.14737,74.27879,1.44,1.0069,15.97,72.43,835.64,1605.13,0.0
23.26579,87.41896,5.4,1.1159,25.95,73.24,958.03,517.12,0.2266
22.92401,74.45708,2.69,0.9933,25.49,80.89,851.53,1494.95,0.0042
26.47973,78.32557,4.24,1.0101,20.49,59.69,851.4,1398.91,0.0828
13.82857,76.61063,6.59,1.0888,26.02,68.03,935.03,712.84,0.4177
15.94805,75.75232,3.0,1.0661,16.81,83.34,887.4,1069.63,0.0313
18.36506,79.05688,2.75,0.9935,16.41,63.34,825.75,1759.19,0.0
24.76693,85.10339,5.88,0.9839,12.72,68.6,807.4,1952.03,0.2485
10.66439,68.77338,6.13,1.0085,10.99,68.25,822.59,1739.34,0.3418
19.31982,68.77982,4.28,1.0662,21.87,56.27,902.96,983.67,0.097
23.91969,84.29823,3.86,1.0411,25.32,71.62,891.94,1081.49,0.0276
8.55122,78.85711,7.75,1.0588,23.61,77.95,901.94,1006.2,0.724
15.82105,85.23816,3.5,1.1511,27.2,60.14,992.41,178.56,0.0538
12.55275,87.0982,1.54,1.1789,23.72,57.07,1004.58,82.8,0.0077
9.90115,69.34293,6.04,1.0733,26.15,73.61,922.09,816.1,0.2881
9.36668,80.98526,4.61,1.0404,16.08,66.35,863.75,1330.78,0.1452
24.76017,72.88511,3.75,1.0865,29.4,82.09,943.56,662.18,0.0235
17.01736,79.84436,7.63,1.0774,28.31,65.55,932.33,718.71,0.7164
26.20577,87.69402,5.14,1.1401,30.56,58.71,993.96,164.26,0.2137
26.34322,68.87101,2.95,0.9706,19.91,64.58,816.47,1826.97,0.0143
26.98548,79.05018,4.48,1.1742,20.7,72.44,990.45,245.03,0.1059
13.74395,71.74708,3.53,1.1069,29.62,66.9,961.98,419.74,0.0202
10.24157,75.34226,6.43,1.0938,16.11,67.71,908.16,883.55,0.3435
14.68503,74.88213,2.32,1.2012,21.75,63.31,1016.8,29.07,0.0
25.67916,76.42577,1.32,1.1386,27.61,50.75,983.03,199.2,0.0
10.10952,81.50208,6.9,1.0116,24.44,67.01,864.14,1368.01,0.4936
16.92862,82.28886,2.05,1.0105,35.05,68.53,894.01,1025.4,0.0146
10.38531,68.74091,4.9,0.9467,24.66,76.68,809.25,1903.32,0.1491
24.92605,81.06305,4.33,1.0709,17.2,77.13,892.57,1155.63,0.0308
13.96226,76.4572,5.03,1.0061,20.58,51.43,848.28,1487.16,0.185
25.69,80.19721,1.69,1.1334,22.75,63.44,962.72,416.12,0.0383
9.00236,81.82367,1.53,0.9551,20.58,80.18,805.28,1969.41,0.0366
26.76317,78.46948,8.05,1.0495,17.85,61.04,876.69,1192.82,0.7943
25.33704,79.81576,6.12,1.1395,20.74,74.67,961.28,465.59,0.3481
23.86862,87.04532,4.05,1.1343,24.37,76.01,968.76,353.58,0.0509
25.58233,73.44788,3.88,1.098,20.93,64.26,926.87,783.56,0.0418
27.37722,73.47721,5.95,1.1013,17.98,73.28,920.35,757.78,0.3368
18.81681,87.79046,5.66,1.0428,27.65,77.87,900.42,990.68,0.2657
27.52512,87.10949,7.69,1.012,22.03,73.1,857.49,1445.49,0.6622
19.53835,76.18911,3.72,1.0172,15.27,68.54,842.15,1477.96,0.0709
16.77864,72.55468,5.21,1.0352,16.76,67.1,861.44,1312.44,0.2196
18.09671,81.53864,5.63,1.1462,29.6,70.73,996.12,157.72,0.3058
27.97305,69.83406,3.64,0.9665,15.25,82.23,800.13,1999.07,0.0598
26.16275,74.18181,4.36,0.9831,19.28,88.38,825.23,1732.0,0.0868
19.53532,86.76293,5.01,0.99,16.94,71.09,824.41,1703.97,0.2055
8.56665,68.14832,4.0,0.9869,21.19,73.39,833.8,1689.08,0.0478
25.33039,84.47785,3.49,1.0387,21.63,79.27,878.94,1121.02,0.0
18.97037,79.96497,4.2,1.1735,26.39,71.05,1009.01,32.41,0.1164
15.98827,82.80965,7.31,1.0472,23.4,66.31,891.42,1101.84,0.5756
22.72842,79.29059,5.7,0.9642,23.27,74.3,820.41,1812.93,0.2326
19.9172,72.51218,5.3,0.9936,18.65,77.25,832.27,1644.02,0.2038
8.35441,77.70541,3.46,1.1486,32.38,51.83,1007.33,25.64,0.0062
14.37678,78.19108,1.2,1.0839,25.21,67.87,928.28,790.35,0.0
10.8163,68.38334,2.03,0.9854,16.24,94.79,818.56,1766.27,0.041
9.85884,72.52363,5.72,1.1413,32.92,62.26,1002.71,88.2,0.2512
19.91333,87.65967,4.67,1.1197,17.27,70.12,933.45,632.17,0.1736
22.38898,80.60419,2.87,1.0375,24.55,60.25,886.55,1072.05,0.0
15.43448,87.20688,1.52,1.1429,30.29,79.6,995.5,88.46,0.0024
15.64121,86.30662,5.72,1.0817,22.45,64.68,917.89,926.95,0.2563
9.97452,76.5384,8.02,1.0061,22.74,71.14,854.53,1417.47,0.7843
9.46563,77.71659,5.78,1.0541,18.73,82.84,883.19,1165.99,0.303
21.38216,74.73866,3.79,1.1082,30.12,62.39,964.7,436.4,0.0691
13.68463,71.5328,3.84,1.1852,23.82,70.9,1010.33,69.82,0.0237
21.20057,79.67148,8.17,1.0013,12.79,89.23,821.86,1810.28,0.8253
21.8024,86.44416,5.62,1.1072,31.91,56.99,969.58,369.05,0.2531
12.56634,77.58738,3.61,1.1146,18.86,68.81,934.27,731.4,0.0132
20.12695,78.23712,3.41,1.1307,21.88,65.79,957.58,451.18,0.038
19.20903,80.12212,3.19,1.0532,21.68,77.91,891.36,1035.31,0.0
23.42523,68.33357,3.35,1.0847,19.17,71.42,910.19,931.71,0.003
8.44748,83.8296,3.4,1.1346,25.67,81.45,973.25,345.2,0.0204
21.57941,69.52404,5.85,1.0085,10.6,66.67,821.39,1798.84,0.2696
18.38644,70.59918,1.8,1.0252,26.26,79.08,881.1,1109.74,0.0
17.83967,87.14794,2.27,1.1363,23.6,62.03,967.91,338.79,0.0
16.78101,71.32348,4.1,1.0562,15.0,58.04,873.61,1272.74,0.0555
26.95351,78.12671,6.25,1.0238,20.33,74.62,862.46,1391.2,0.3346
16.68015,76.8434,7.42,1.0034,25.73,58.52,860.88,1339.36,0.6117
