latitude,longitude,ghi,dni,dhi,gti,temperature_c,humidity_pct,cloud_cover_pct,pressure_hpa,wind_speed_m_s,elevation_m,solar_generation_mw
12.5033,84.44231,421.38,389.39,69.71,389.35,23.87,64.84,10.44,895.76,1.7,1079.74,1.5678
10.10432,76.99283,628.95,403.41,225.4,634.98,27.26,73.04,49.64,959.51,0.2,495.25,2.4928
27.65861,69.74278,466.41,372.11,70.92,442.55,14.53,70.6,20.92,846.01,3.67,1468.15,1.8157
21.6796,86.80104,479.0,211.14,160.46,479.11,30.42,63.04,47.41,1003.47,2.58,85.13,1.8772
27.88754,83.36327,478.61,369.61,114.68,485.31,22.19,72.06,26.31,832.49,1.19,1669.95,1.9059
27.54256,75.23353,200.47,108.83,71.63,217.06,25.96,65.26,42.2,980.4,1.17,296.86,0.8845
24.96614,87.79397,421.62,354.59,113.12,397.98,24.97,71.13,32.37,846.32,1.32,1529.22,1.5372
9.41345,68.71143,432.63,341.1,62.09,445.11,26.54,73.58,24.93,932.8,1.41,687.16,1.7489
8.80425,71.11298,362.33,309.85,73.31,384.19,34.26,63.46,14.19,901.7,1.57,1020.53,1.4868
26.69704,86.0305,981.21,866.75,169.02,920.65,24.6,60.65,11.63,932.9,3.62,743.51,3.7113
13.46217,75.4717,347.39,291.66,66.38,370.68,33.2,51.09,19.15,933.5,2.67,702.92,1.4497
21.71716,78.35993,826.36,598.96,233.38,750.38,30.91,56.34,10.55,905.44,2.02,951.96,3.0107
26.43189,73.76401,639.0,537.75,128.77,625.11,24.6,50.58,5.28,894.55,3.34,1006.99,2.6031
9.11223,71.82004,134.94,134.53,37.3,137.45,23.08,75.25,32.76,918.82,1.93,792.79,0.5512
10.01519,76.7857,330.03,338.94,26.4,369.46,21.21,68.54,10.78,918.61,2.06,834.79,1.499
16.87293,70.851,323.69,242.52,53.12,327.91,29.33,74.26,6.57,924.17,3.89,787.97,1.2451
18.94775,68.07502,883.75,779.13,120.75,910.25,26.6,78.88,18.7,898.31,3.6,997.81,3.4824
10.40704,76.00809,590.62,378.65,186.87,591.3,31.58,74.08,40.91,912.95,3.15,807.59,2.202
17.48593,85.69529,654.8,456.89,156.46,690.93,26.81,79.87,35.87,856.78,1.48,1418.19,2.6703
26.20729,80.27771,724.95,584.8,142.32,740.57,23.29,57.32,12.06,907.51,2.77,946.86,3.0019
8.44454,82.5451,313.42,127.06,158.37,291.92,20.54,74.13,75.62,915.92,4.22,901.13,1.1658
20.59077,86.2046,1008.56,876.51,153.44,976.62,36.36,54.12,6.44,977.91,1.84,267.81,3.7634
19.85573,72.49158,585.48,333.39,188.79,546.59,12.24,83.86,44.71,868.05,0.98,1355.54,2.218
25.58387,81.52782,725.85,490.03,231.76,786.9,27.71,62.98,42.66,951.81,4.72,504.36,3.0784
14.33035,70.77482,297.77,198.04,78.14,325.46,30.28,52.88,36.05,986.03,1.35,188.49,1.242
16.57228,71.81342,128.9,177.69,37.86,127.75,14.25,76.87,48.09,824.95,3.45,1757.3,0.5695
22.59661,82.18585,559.47,437.78,111.68,632.32,27.7,65.64,29.24,1010.11,4.48,82.26,2.4273
25.2947,75.83781,548.89,416.11,149.62,518.48,28.91,65.94,13.98,913.27,2.15,908.07,1.9717
26.18995,73.97695,630.28,477.34,170.61,657.5,31.83,58.25,20.94,994.16,3.99,151.33,2.4987
10.55528,86.99304,547.36,433.05,116.4,572.53,36.69,67.73,10.59,1002.17,4.05,103.24,2.1489
20.10935,73.32349,553.59,461.33,95.96,464.96,21.59,73.6,32.95,924.61,0.57,777.12,1.8139
17.67641,83.30272,546.3,387.9,186.56,575.63,22.67,74.03,44.35,1011.39,3.62,24.74,2.2056
25.65332,74.66856,384.2,332.04,90.5,397.01,21.37,61.77,11.14,892.69,1.27,1120.87,1.5887
27.2032,79.43756,544.29,451.08,109.56,534.53,27.76,61.91,19.06,963.87,2.01,497.16,2.1154
24.41984,73.93578,365.85,321.85,91.09,363.52,28.28,60.78,33.62,880.78,1.96,1230.81,1.4688
14.02509,81.42149,687.71,547.44,168.74,694.62,24.4,65.37,48.52,844.88,3.91,1520.51,2.7572
20.64121,78.16971,557.35,487.04,124.08,605.94,23.99,56.62,10.62,993.24,1.37,166.19,2.4513
24.80547,86.10974,640.75,446.52,180.94,554.08,32.85,68.75,33.55,922.28,2.47,792.14,2.0954
16.74357,84.25541,577.77,493.91,143.97,596.12,25.56,75.35,35.93,917.56,3.01,856.49,2.2881
14.27629,69.19938,394.88,400.34,49.52,411.62,20.28,64.61,18.22,909.37,3.17,894.8,1.6155
21.38703,84.61051,560.2,473.44,94.62,518.13,25.78,59.63,23.89,842.91,1.31,1525.31,1.989
18.03565,76.35653,964.06,847.74,117.69,927.45,24.03,61.89,14.87,948.61,2.88,544.44,3.7336
23.84211,75.38589,703.15,624.24,75.03,736.28,27.59,80.29,1.82,903.9,1.16,980.94,2.8702
25.82437,83.85443,246.73,267.06,42.73,265.2,24.11,73.75,32.29,965.51,1.23,365.93,0.9768
15.68768,84.32752,108.86,128.57,21.82,117.66,26.61,53.62,30.81,947.49,2.4,561.48,0.5051
9.25728,87.60886,180.03,146.91,49.0,179.14,36.69,44.38,36.73,944.19,0.85,588.09,0.6144
17.07662,81.73204,515.01,365.62,158.67,551.51,23.48,89.35,33.57,898.98,1.73,1000.28,2.0623
19.35578,80.92921,602.18,497.33,93.05,556.93,28.2,70.27,8.46,934.81,2.94,672.88,2.1572
9.63299,71.10032,277.78,225.21,92.95,305.83,28.91,59.79,43.04,990.51,2.77,241.23,1.2598
19.2305,71.16527,505.1,492.76,72.77,466.32,30.35,63.09,12.69,1003.06,0.81,107.57,1.7939
20.84622,86.98336,584.98,565.41,56.74,620.9,25.59,66.73,9.51,979.22,5.58,259.29,2.4623
23.86941,70.09145,746.88,563.72,145.52,810.95,22.82,49.78,14.52,842.01,3.82,1554.42,3.3358
14.47495,85.54911,703.02,537.59,164.33,838.54,27.63,50.55,27.72,941.64,1.25,628.11,3.3353
9.71918,83.38816,805.36,622.2,161.43,928.29,13.71,66.94,28.41,831.82,4.85,1683.0,3.8015
26.84478,76.6897,757.4,648.28,128.46,745.1,26.46,62.09,22.87,969.97,1.42,352.45,2.9286
11.40495,83.86319,384.16,295.86,103.19,375.43,22.77,68.49,23.72,923.46,3.42,776.78,1.5242
23.38051,81.15455,641.15,355.72,285.54,666.98,40.1,51.05,52.78,982.67,2.05,246.6,2.4836
19.16243,80.42103,451.54,345.73,100.49,369.81,15.6,79.7,19.82,899.93,2.97,993.07,1.4669
21.86998,70.0339,531.09,252.28,268.03,505.92,29.93,62.75,79.28,903.04,4.55,963.8,1.9394
22.2676,85.75621,162.91,131.37,39.72,155.2,12.82,79.95,26.04,881.3,3.42,1180.07,0.6351
12.15558,75.25075,454.94,299.16,111.36,504.9,31.67,70.94,6.91,965.08,2.38,414.52,1.9954
19.78523,84.68846,810.9,521.65,257.62,826.21,26.42,75.68,21.98,890.86,1.74,1071.96,3.2333
23.50961,70.09605,157.6,91.46,65.01,178.97,20.51,63.28,67.87,838.99,1.28,1614.12,0.6778
15.48234,78.40609,516.54,370.58,143.46,471.45,35.14,60.05,27.14,972.36,2.63,326.2,1.7822
22.4379,75.2269,473.25,313.35,146.44,438.38,18.6,93.67,52.44,834.83,1.82,1576.02,1.6777
10.85884,75.09795,586.4,533.72,95.05,600.15,17.08,71.79,2.16,847.64,1.53,1525.39,2.4851
22.03143,82.94358,388.13,337.57,71.85,400.47,22.97,76.16,24.28,896.66,2.42,1007.18,1.5341
27.70105,86.72241,491.42,323.76,165.1,523.6,28.78,59.88,57.43,988.2,3.16,199.74,2.0136
20.69768,70.54602,866.54,560.03,276.63,936.06,25.4,75.26,41.3,837.72,3.05,1558.24,3.5744
24.65337,86.20308,515.77,420.68,105.05,531.93,22.4,70.56,21.59,1008.22,1.97,32.58,2.0749
15.39421,86.59237,649.49,399.72,257.69,691.23,21.62,64.93,70.81,822.02,1.6,1695.15,2.7065
24.95645,82.9171,528.64,409.42,103.02,548.23,26.81,56.97,12.92,910.25,2.01,843.39,2.2191
23.11956,82.29006,47.45,16.97,5.0,49.63,27.0,57.16,12.73,925.3,4.11,763.86,0.1793
23.53445,81.61039,46.33,2.26,8.11,54.09,16.31,68.21,18.34,947.64,3.03,553.86,0.2668
24.8233,85.57887,426.09,235.98,152.44,449.87,21.03,70.66,40.99,976.0,0.98,375.75,1.813
19.96578,68.70277,839.05,523.77,279.93,763.02,20.32,57.0,40.23,852.18,3.47,1450.64,3.0879
20.48636,80.48648,389.54,364.37,85.53,389.47,23.86,80.03,27.3,900.64,5.42,1065.83,1.5267
16.66652,76.41472,643.52,469.82,177.93,520.59,33.77,54.99,21.13,981.97,0.57,290.24,2.0461
12.04602,84.05943,428.13,337.83,108.47,455.75,26.55,66.39,31.5,956.85,3.49,454.88,1.8008
21.84546,68.50486,338.72,368.72,48.35,326.65,19.67,61.95,8.0,904.31,1.84,973.26,1.2984
13.74337,80.9157,745.31,546.03,201.89,740.55,19.53,78.63,20.65,949.55,3.76,527.72,2.874
23.85758,83.84191,795.82,559.18,185.48,835.88,24.08,59.76,25.99,871.27,2.26,1234.59,3.376
16.22314,79.02212,447.31,320.85,155.8,467.02,18.64,77.1,61.6,824.42,2.76,1742.39,1.9004
23.8885,71.10911,378.07,322.75,82.38,376.28,28.17,73.43,20.95,935.91,2.99,657.42,1.4768
27.52833,82.49187,627.23,520.53,120.85,604.31,20.9,74.92,19.1,882.83,1.82,1111.25,2.4388
13.48023,74.40419,457.05,465.25,60.41,455.01,33.97,72.24,23.24,948.33,3.44,588.29,1.6728
14.94077,72.38553,602.47,440.09,163.87,606.2,20.21,77.17,33.78,851.47,1.7,1395.36,2.3796
12.16154,70.53768,795.78,615.71,189.32,787.94,14.03,64.93,20.64,836.62,2.32,1619.89,3.2599
23.96826,71.92009,371.22,228.77,144.58,376.7,20.29,63.38,49.13,879.4,2.05,1174.16,1.4903
12.22218,86.14646,751.24,618.34,141.78,809.99,29.59,71.45,5.24,892.56,1.68,1059.41,3.0712
26.57085,75.73944,490.0,280.3,175.12,418.17,25.73,72.06,42.61,864.54,5.94,1369.0,1.6275
18.84697,77.1759,449.73,373.33,69.78,460.12,15.24,71.57,22.47,851.42,0.4,1480.38,1.8255
25.91069,83.62265,472.35,334.13,138.28,482.18,24.16,68.99,51.03,920.06,1.23,817.82,1.8601
24.16096,69.35856,403.26,219.02,155.55,369.0,14.35,75.81,62.56,855.59,4.27,1476.99,1.4758
13.23184,87.86369,283.25,204.58,97.61,285.61,35.13,72.14,49.03,908.7,1.33,941.35,1.031
18.34817,68.83552,945.79,668.25,245.47,1028.62,24.25,69.97,19.59,852.16,1.93,1513.09,4.0436
18.62761,87.89721,424.2,244.29,186.52,368.11,35.85,76.32,58.5,967.85,5.19,394.23,1.3265
21.32548,71.78045,135.89,183.06,23.57,134.82,24.13,51.32,10.69,990.22,3.26,184.75,0.5395
24.83041,80.96797,899.8,745.91,173.41,970.69,16.18,72.39,25.57,871.07,4.71,1241.64,3.9491
8.72459,86.00687,481.17,398.58,43.59,533.0,23.03,67.0,8.95,848.72,2.78,1471.84,2.136
18.22207,79.85769,518.41,390.77,127.39,585.92,31.46,58.19,11.84,938.01,2.68,657.84,2.3404
8.52114,73.36387,638.68,463.47,176.14,643.08,24.19,77.16,19.79,823.04,0.71,1761.56,2.4924
14.35995,69.84069,614.4,488.42,140.08,619.89,24.3,68.23,14.12,899.72,2.36,1020.77,2.4353
22.46478,80.23893,882.68,533.66,242.29,1017.58,22.13,74.23,27.11,820.0,4.68,1769.83,3.9903
14.01026,86.16529,497.74,481.22,73.35,506.16,21.78,75.92,15.74,855.22,1.53,1416.69,1.9589
25.37335,71.80578,529.63,371.61,136.89,559.12,16.24,72.52,20.01,987.59,2.88,208.35,2.3609
14.55093,80.12817,40.67,41.01,14.79,42.75,25.98,64.95,46.67,970.37,2.43,389.42,0.1316
27.74163,84.34946,812.56,652.23,160.9,713.52,27.53,66.57,25.3,922.86,1.51,752.29,2.8163
9.23872,81.37767,428.32,383.77,97.91,480.79,27.76,66.37,30.91,949.74,3.19,576.54,1.8921
26.05294,74.3229,436.26,348.08,172.03,443.71,32.58,53.29,66.63,1007.62,2.01,63.56,1.7349
13.98302,70.16506,721.5,452.5,202.18,747.95,27.25,53.57,47.2,901.3,3.62,990.02,2.9626
18.04532,81.60391,606.17,466.19,122.79,519.25,27.1,55.97,18.88,987.24,2.31,254.12,2.0662
19.896,74.99578,471.89,346.54,113.18,464.66,27.71,77.26,22.64,966.63,1.09,362.68,1.8383
16.27884,77.45751,727.22,511.59,275.43,777.46,25.23,61.62,21.26,901.65,1.8,985.58,3.1154
9.12521,69.71178,523.08,399.11,69.01,510.32,22.09,77.38,28.57,854.21,1.31,1414.96,2.0181
16.26833,76.48229,355.89,240.23,153.89,304.02,21.63,76.52,57.5,880.99,1.52,1126.63,1.1736
26.3822,69.92825,453.27,339.45,44.79,457.12,26.27,57.97,10.11,992.19,2.88,178.66,1.8279
18.32246,87.46141,417.39,418.56,61.4,480.91,22.41,64.2,7.9,973.01,4.89,343.44,1.9109
18.31128,85.52044,760.94,670.81,66.34,705.98,24.69,73.18,7.54,923.73,3.16,766.79,2.7662
17.53574,79.03969,761.96,584.84,230.97,880.79,30.33,57.65,25.03,910.41,3.06,933.13,3.4652
13.08135,81.36007,582.93,455.32,80.88,714.65,27.87,60.44,2.01,851.23,1.71,1469.55,2.8633
14.93873,80.69063,424.42,331.06,86.32,446.46,26.62,69.02,33.92,904.28,1.62,956.41,1.7966
14.40368,81.43518,355.6,267.2,70.07,359.13,28.56,70.74,14.08,985.28,1.05,279.3,1.4873
9.57946,87.79685,195.93,174.11,28.21,176.25,27.44,62.25,22.78,941.75,1.93,622.94,0.7424
17.22797,72.04793,596.82,468.19,121.66,603.29,19.86,70.82,8.79,892.43,4.9,1055.86,2.4182
11.21282,68.7319,784.51,634.38,178.61,745.61,23.47,66.4,23.46,866.54,6.59,1313.59,2.9067
10.4558,74.91631,638.64,490.62,116.29,640.12,22.84,71.66,12.42,891.52,4.57,1084.2,2.573
16.32691,81.88644,728.62,570.57,191.93,744.3,21.58,74.5,30.92,857.01,1.77,1431.62,2.8842
26.8029,76.34923,687.17,534.34,142.1,669.88,27.36,76.34,11.96,1007.59,3.47,44.88,2.6364
8.57248,85.90979,847.94,721.55,140.26,874.78,16.11,68.76,12.04,865.21,2.33,1350.44,3.6346
16.05065,86.22362,702.2,480.74,227.09,782.3,26.13,76.06,37.51,945.85,2.22,562.42,2.968
9.92508,68.741,490.58,332.89,138.86,498.8,25.37,72.29,44.35,882.25,3.34,1141.42,1.9385
24.88126,84.43561,549.53,300.57,157.6,538.77,20.94,70.78,39.18,882.53,2.93,1143.65,2.1319
9.02076,68.79509,534.98,412.25,138.06,549.23,29.21,63.96,24.78,954.21,1.18,520.94,2.2142
24.54597,86.59547,749.81,563.97,181.9,793.76,15.15,77.69,19.84,882.12,2.24,1170.83,3.2065
20.43785,79.95572,478.4,383.01,123.22,442.11,13.31,74.52,29.53,844.98,2.54,1520.65,1.7985
10.81276,83.93974,505.27,346.98,165.69,465.62,27.24,50.46,25.66,893.78,1.51,1047.84,1.8774
21.86484,69.6078,278.98,223.81,65.28,313.96,25.13,68.19,14.08,870.45,3.39,1280.34,1.2726
8.63356,74.6701,497.62,412.28,95.09,519.88,31.72,75.36,6.37,963.16,2.35,433.13,1.978
14.40378,72.09522,563.5,501.03,115.74,592.1,25.59,83.42,14.43,958.98,3.41,479.97,2.2672
19.85774,70.72914,290.09,189.46,79.72,360.0,26.01,51.06,37.55,852.34,2.05,1418.92,1.4397
12.26525,83.04262,885.99,642.07,287.52,961.06,23.16,68.89,37.0,1001.3,2.96,127.32,3.8142
26.5677,81.87822,522.95,376.36,175.45,603.35,30.51,56.76,50.69,958.63,3.59,464.48,2.3642
8.6369,83.16056,186.32,182.01,70.35,203.2,32.06,74.52,74.45,951.31,0.99,474.01,0.7838
10.34176,68.2878,331.53,243.21,77.61,367.55,33.85,61.01,19.89,962.97,2.4,423.11,1.4317
15.39765,78.38946,617.32,461.15,140.25,606.68,20.24,67.9,25.02,841.58,4.25,1575.97,2.4144
21.01382,79.53486,530.0,261.86,190.94,555.82,29.89,54.62,49.96,837.66,2.95,1600.08,2.2087
24.42846,70.11522,482.24,358.81,154.23,491.18,26.44,76.8,20.74,842.41,4.88,1565.96,1.9215
25.77693,80.45758,332.11,243.6,46.01,307.95,24.54,80.09,18.76,875.92,1.64,1224.49,1.2142
9.35693,78.36641,351.94,291.34,51.61,370.79,19.79,73.19,15.57,821.91,1.07,1770.36,1.5177
12.88422,86.26422,775.03,660.92,116.04,830.31,31.17,64.04,4.77,978.46,1.9,297.48,3.2588
15.66264,82.47377,487.92,351.91,150.29,517.07,28.6,54.57,45.32,920.03,3.28,827.56,2.0461
22.57772,77.24279,513.62,400.57,114.8,543.52,21.84,58.2,17.8,901.12,2.41,975.39,2.2201
13.67481,83.85844,564.4,371.64,184.04,600.14,26.89,71.48,39.28,970.67,1.98,337.18,2.3426
12.70044,69.40754,652.06,543.78,128.34,641.31,13.9,68.83,22.3,872.67,1.94,1256.07,2.7182
8.15111,68.90524,783.15,669.07,101.52,667.2,27.13,60.43,14.18,897.47,1.58,1112.06,2.6781
26.76134,81.82026,299.54,133.14,68.74,300.22,26.38,60.99,27.9,894.56,3.48,1097.68,1.1375
16.88948,75.08902,206.38,161.18,55.04,231.73,22.96,80.3,41.91,891.55,0.54,1099.36,0.9226
23.34817,72.24189,434.77,296.17,143.96,436.59,19.5,71.79,40.43,907.8,2.38,918.87,1.7307
13.35736,80.14044,679.17,345.53,275.55,604.44,25.61,70.19,52.05,898.94,1.58,1010.16,2.3265
19.96601,80.89106,659.46,483.22,154.46,642.82,26.14,51.21,18.03,957.65,1.85,495.39,2.6008
24.18124,69.78148,574.31,420.88,102.08,632.54,15.46,65.62,3.6,840.7,2.76,1587.94,2.5911
25.78702,74.54596,287.41,256.73,46.34,298.97,16.77,67.28,28.77,843.09,1.84,1595.36,1.1914
19.38164,84.14942,545.52,294.7,192.38,569.84,27.95,61.5,56.02,908.3,2.79,879.63,2.1931
21.53065,74.63822,477.16,350.14,154.71,505.83,31.05,53.13,54.44,947.44,2.14,588.8,1.9765
16.50408,84.23721,867.6,627.12,228.77,945.81,21.74,73.1,31.84,924.52,0.99,793.71,3.732
9.26528,81.88766,197.98,198.93,29.76,199.2,35.94,61.56,25.06,1006.5,1.79,54.36,0.6852
12.44352,83.49567,690.4,494.34,222.96,704.43,29.88,63.36,23.95,877.11,0.92,1192.66,2.7257
18.37993,68.81943,810.4,670.38,132.36,855.3,27.48,69.08,9.74,995.49,3.53,173.68,3.2897
14.42667,75.86651,243.19,227.26,71.46,288.46,26.83,67.29,20.71,906.47,2.92,1020.18,1.116
9.37336,70.29316,526.57,521.68,81.67,507.88,34.32,59.98,17.72,970.55,2.4,381.54,1.9648
24.37282,87.11549,385.8,266.56,117.63,385.8,22.58,67.02,38.47,861.71,3.51,1385.02,1.5946
21.66561,81.80275,927.91,736.18,180.84,1032.5,32.38,67.79,22.91,998.37,3.18,90.03,3.9842
11.77949,76.9917,740.71,608.77,118.47,693.38,17.46,73.15,14.77,936.59,0.75,653.25,2.755
11.72619,85.37922,358.74,285.3,86.87,305.57,19.12,61.98,24.3,853.87,5.05,1391.77,1.2447
17.3594,78.28548,491.99,328.73,198.92,418.48,23.98,69.72,49.19,864.08,2.8,1367.58,1.6336
10.44455,81.50129,256.9,245.5,36.93,227.91,29.87,67.24,11.82,1012.76,2.37,13.86,0.8703
23.05115,78.21399,953.81,720.22,258.6,907.54,25.06,50.76,22.9,963.08,2.34,425.87,3.6609
13.34548,71.4158,438.73,303.14,122.88,472.54,29.13,76.37,33.78,851.72,2.5,1437.44,1.8144
19.01684,71.71873,387.13,185.12,127.85,407.78,17.22,90.07,35.33,875.09,4.24,1304.43,1.5428
13.30509,85.88323,524.91,402.87,126.63,535.28,16.25,60.38,26.38,846.06,2.01,1514.97,2.1989
21.02866,73.15285,549.03,368.93,175.35,512.23,19.84,76.62,51.96,849.37,0.58,1527.55,1.9971
8.05338,68.59167,507.6,441.73,71.52,555.34,32.57,44.5,17.45,939.75,0.89,652.85,2.1849
11.58305,87.66381,1001.35,864.03,174.62,1020.16,22.99,76.72,11.58,853.72,2.08,1423.12,4.0393
19.65542,83.67313,677.86,405.53,295.85,596.3,20.76,85.65,65.92,835.71,1.6,1668.17,2.2765
19.16132,81.42628,410.57,317.14,78.32,444.12,33.56,51.11,13.38,1012.29,1.81,57.6,1.7798
26.71695,68.76762,354.51,245.88,104.42,339.81,19.32,67.48,37.94,832.49,2.28,1648.25,1.4244
26.34225,72.81312,184.08,103.4,75.79,185.13,23.04,58.79,74.4,873.5,1.43,1257.9,0.6667
23.44465,71.90159,753.48,517.55,181.05,721.02,22.75,65.22,28.84,917.35,3.87,764.95,2.809
26.21942,68.37108,480.08,303.56,108.3,424.09,23.2,68.35,45.6,968.11,2.6,404.07,1.6265
21.08038,78.36832,426.65,286.42,161.22,462.31,33.28,51.75,38.15,1007.07,3.02,96.29,1.745
19.59875,81.3257,782.2,689.04,85.1,762.33,16.53,87.08,7.4,860.49,2.1,1424.79,3.0574
10.06694,72.92978,563.13,408.83,151.63,484.63,27.88,55.86,47.2,938.96,2.0,641.72,1.9563
12.01426,86.64013,669.94,499.75,155.55,639.81,26.47,55.89,26.46,860.28,2.99,1351.76,2.5843
26.81127,84.02891,315.07,140.07,125.19,307.66,18.17,69.26,58.15,820.0,2.96,1759.4,1.2307
15.56042,76.97634,421.29,316.52,122.7,399.64,20.53,78.14,24.12,885.05,3.22,1154.49,1.631
25.30529,73.6039,531.7,486.73,51.82,649.53,22.78,58.67,5.44,877.15,3.54,1251.15,2.6742
11.94072,79.7884,389.4,209.99,181.86,349.92,17.14,59.77,76.77,836.81,3.14,1577.32,1.4267
17.08457,69.74018,821.38,609.12,214.55,831.07,31.18,55.7,10.91,870.43,3.18,1237.62,3.2571
13.53916,72.02044,769.43,610.17,142.88,716.16,25.27,76.32,16.14,847.69,2.12,1479.76,2.8056
19.09506,73.87822,476.52,346.01,151.78,480.13,19.76,75.19,36.62,960.92,0.79,421.75,1.9449
24.76168,80.69862,271.65,227.85,73.8,287.24,24.18,45.3,31.2,924.2,2.2,818.07,1.1791
26.67142,71.78962,95.28,77.93,30.89,96.5,29.54,58.55,52.59,897.99,3.89,1039.2,0.3878
14.34716,82.79271,176.55,87.78,45.88,204.3,27.46,57.4,43.91,902.9,2.61,1021.87,0.7686
19.56495,69.18494,662.01,445.86,201.71,767.67,29.88,64.07,38.24,996.17,1.46,130.99,2.9729
27.7416,71.23429,46.7,0.71,7.55,42.34,23.62,77.95,16.48,959.7,0.52,495.02,0.1652
12.07714,80.50376,522.28,439.6,98.54,538.53,29.4,69.17,13.55,1006.94,1.81,126.56,2.0731
23.46828,76.44206,541.38,363.12,111.27,591.45,25.98,59.28,28.39,857.73,3.02,1384.28,2.3733
27.39077,87.56825,867.31,632.9,196.4,902.25,20.97,76.86,18.96,832.35,1.91,1649.3,3.5329
15.71368,82.9596,918.91,791.21,120.76,1046.87,30.06,77.12,8.84,918.0,4.17,861.72,3.986
10.1449,74.0354,291.1,196.15,95.64,318.31,25.58,61.51,45.45,860.06,2.47,1415.8,1.235
21.21879,79.6649,788.04,595.15,108.83,767.28,22.99,67.13,22.69,985.92,0.73,223.05,3.096
21.90408,82.67225,532.12,374.44,138.68,461.94,23.58,59.2,43.25,887.12,1.28,1122.17,1.8592
9.52502,84.16974,514.43,488.54,70.57,516.25,18.47,59.94,6.88,820.0,1.41,1770.41,2.1197
17.53356,81.65028,441.74,359.28,78.18,376.07,20.42,71.41,12.07,925.7,3.76,767.32,1.5267
11.1963,72.38869,232.71,137.85,114.13,237.59,27.74,60.65,69.27,915.45,1.79,885.51,0.9507
14.10373,72.02293,445.77,310.8,156.69,529.53,28.49,51.27,62.56,849.64,2.89,1455.41,2.1161
24.52751,76.95838,645.41,536.36,85.6,699.75,22.96,63.96,4.66,921.01,4.9,862.08,2.8047
20.62021,68.41218,470.9,377.47,44.09,511.42,30.76,78.56,4.42,969.47,1.56,401.35,1.9335
20.97365,84.90621,158.88,162.64,44.75,166.74,28.27,75.99,36.39,927.94,3.29,664.98,0.6604
19.49553,72.36806,478.2,331.11,115.35,390.12,19.19,67.63,26.14,964.91,2.57,399.43,1.6079
17.63027,75.13162,296.87,140.97,104.91,298.69,21.46,76.89,49.6,845.17,2.71,1523.76,1.1823
13.60788,72.30244,785.03,705.27,92.1,741.85,26.08,72.14,8.72,899.34,1.94,1055.23,2.865
26.36351,81.90248,340.63,293.07,98.78,334.5,27.9,56.69,30.35,918.21,4.65,794.08,1.3333
20.78952,80.57708,478.46,320.91,149.36,477.63,17.41,76.06,26.26,830.62,4.93,1595.99,1.8754
13.00885,83.50217,465.4,294.85,126.92,507.49,20.8,73.2,31.02,847.08,0.62,1527.33,2.0007
9.82503,84.9615,176.19,99.9,49.25,180.08,35.79,61.0,30.21,940.7,3.59,650.08,0.6962
9.93061,70.52664,247.18,200.88,63.36,274.16,25.74,59.73,22.83,848.6,3.21,1465.23,1.1155
16.67134,77.08424,458.2,331.54,148.77,536.26,24.51,62.2,40.11,833.1,2.79,1621.85,2.1084
23.39346,68.43895,450.86,421.63,47.97,481.4,13.15,78.64,6.46,917.22,3.59,801.59,1.985
16.01792,83.43196,554.85,547.03,66.69,551.28,17.51,70.12,7.92,831.23,1.89,1702.46,2.286
11.42013,77.13358,686.44,338.82,322.93,752.43,24.08,69.07,67.79,891.98,2.51,1093.21,2.9277
12.18105,74.20593,215.11,163.62,41.0,223.93,21.86,75.48,31.97,906.07,0.48,913.28,0.8438
15.82387,71.00073,381.21,226.03,117.22,351.44,28.96,55.07,38.78,987.02,0.41,249.43,1.4268
12.88515,68.53183,825.19,685.49,135.97,852.53,22.12,67.29,13.08,908.9,2.06,859.56,3.432
11.43837,85.15248,716.87,477.39,261.06,766.53,25.23,75.94,56.29,955.61,0.83,523.21,2.9315
25.50277,83.20283,879.23,548.68,259.74,1026.62,17.92,63.46,27.09,925.37,1.55,791.8,4.1302
24.40169,84.19146,754.39,492.95,260.93,832.34,16.61,58.72,39.56,836.18,1.22,1627.84,3.4211
8.61023,73.18629,349.54,203.04,110.28,348.42,24.09,76.32,33.6,898.38,0.79,1000.56,1.3654
16.01534,83.24307,624.57,479.41,146.27,596.49,26.07,78.62,33.78,868.96,1.0,1305.46,2.2549
21.46944,74.41339,329.13,239.6,81.86,350.89,30.06,56.64,31.55,976.83,2.79,316.86,1.416
18.10429,83.41788,778.16,630.02,175.33,719.94,15.12,86.25,22.89,820.88,1.06,1692.0,2.8257
8.96516,72.52348,701.23,432.71,233.58,766.36,21.85,71.19,19.63,840.54,0.21,1576.55,2.9724
18.26928,76.37369,529.32,391.96,144.77,566.79,29.4,84.38,47.97,995.96,1.34,151.77,2.1334
8.29866,80.40363,772.4,648.98,142.42,899.76,28.91,71.63,11.56,924.9,1.15,759.64,3.4928
17.61303,68.79176,465.09,349.15,105.9,478.15,25.94,58.92,14.22,874.65,1.59,1150.43,1.9663
10.04859,84.17579,775.88,646.74,202.57,745.11,33.24,66.25,26.88,997.51,3.24,194.41,2.8419
20.3684,69.48456,379.58,364.96,47.0,361.07,22.55,71.42,6.09,845.67,0.4,1575.8,1.427
27.5065,76.20018,207.11,140.01,45.91,214.3,27.73,51.51,12.54,994.09,3.16,187.65,0.8023
25.85475,74.23016,590.41,494.3,108.98,620.83,21.95,67.26,18.59,935.6,1.85,725.61,2.4774
22.47558,77.18139,659.78,475.36,230.4,651.39,19.64,67.26,39.95,855.82,1.45,1455.66,2.5888
